Year,Month,Day,sourceLatitude,sourceLongitude,SourceState,destinationLatitude,destinationLongitude,destinationState,distanceKM,taxiDurationMin,vehicleType,vehicleOption,weight,price
1996,5,26,35.303094,50.504,20,35.018017,50.358979,20,41,40,2,3,10.5,1122000
1996,4,16,35.81465,49.739778,16,36.282411,50.009867,16,79,76,1,6,4,1260000
1996,5,29,35.92819,50.818491,4,35.808269,51.009122,4,34,39,2,0,10,1846000
1996,5,22,35.80842,51.014335,4,37.339725,46.061322,0,568,375,1,6,2,2980000
1996,3,20,35.755964,49.285795,16,34.318878,47.070565,26,327,259,3,4,23,2700000
1996,1,31,33.992299,50.680342,20,35.697469,51.397617,7,252,179,1,6,3,1855000
1996,4,19,36.218994,50.184293,16,36.473941,52.34914,19,311,287,2,0,10,5800000
1996,6,23,34.406086,47.439579,26,36.136806,49.216424,12,354,291,2,8,10,3200000
1996,1,19,35.728474,50.370515,4,36.292817,59.599385,9,1011,686,1,6,3,6000000
1996,3,6,31.581,54.443501,30,35.698588,51.394497,7,665,425,1,5,2,3170000
1996,1,23,37.112246,58.51357,9,36.292073,59.609979,9,139,114,2,3,9,2200000
1996,5,19,36.021124,50.599848,4,35.69707,51.395934,7,87,76,3,2,24,3522000
1996,3,28,35.163961,47.801171,24,34.327874,47.069667,26,176,156,1,6,2,1100000
1996,6,23,35.700617,51.401375,7,35.700617,51.401375,7,0,0,1,5,1.4,1100000
1996,1,5,32.005855,54.203605,30,25.296922,60.640314,14,1204,778,3,4,22,15000000
1996,1,23,34.194172,48.178198,22,35.706177,51.404921,7,453,328,1,5,1.5,1800000
1996,2,10,37.106084,58.505528,9,35.703625,51.400439,7,815,570,0,0,15,7000000
1996,2,3,33.990132,50.682984,20,32.67228,51.669203,3,180,128,3,7,20,2730000
1996,2,10,38.192502,44.77077,1,29.601073,52.531615,15,1541,1037,0,0,15,12100000
1996,2,4,35.370189,51.234246,7,29.611221,52.53522,15,887,575,1,8,1.5,3500000
1996,6,8,27.276682,54.479966,21,27.830687,52.327652,6,327,276,2,0,10,5100000
1996,2,27,32.256905,54.009623,30,35.697874,51.397065,7,574,368,1,6,2,3700000
1996,2,13,33.094931,51.477919,3,35.696628,51.396381,7,399,256,1,1,3,2773000
1996,5,27,33.994063,50.687765,20,34.098961,49.690549,20,136,110,1,6,4,1330000
1996,6,17,36.127364,59.006235,9,36.303156,59.601552,9,111,82,1,5,2,1500000
1996,3,29,34.393639,47.446415,26,35.696403,51.398738,7,461,325,0,0,7.06,5280000
1996,2,16,30.886426,52.694026,15,35.697783,51.4036,7,712,468,2,0,10,11300000
1996,6,14,37.836189,46.831315,0,35.616084,51.303266,7,580,361,1,6,2,2500000
1996,5,17,35.707483,51.402851,7,33.376403,52.375712,3,362,230,3,2,21.72,6500000
1996,4,7,38.076276,46.293029,0,38.247022,48.294075,2,219,200,1,5,2,2300000
1996,5,18,31.130741,53.250312,30,31.516877,50.828051,23,318,260,1,6,2,969000
1996,2,20,28.642961,53.633984,15,29.603229,52.53869,15,186,137,2,1,3,1670000
1996,5,2,39.430155,48.09951,2,37.548054,45.074454,1,466,411,2,0,9.93,6150000
1996,2,31,35.660107,51.056824,7,34.100896,49.696454,20,258,180,1,8,2.68,1933000
1996,3,8,34.095634,49.691334,20,34.095634,49.691334,20,0,0,3,2,20.18,3180000
1996,1,28,33.989555,50.681243,20,29.604817,52.542553,15,662,454,3,2,24,5500000
1996,3,23,30.0835,52.926736,15,31.893843,54.359491,30,363,254,0,0,5.5,2600000
1996,1,19,28.092624,51.783356,6,35.704392,51.407135,7,1153,834,2,0,10,6000000
1996,4,5,34.267487,46.802964,26,32.525537,47.379834,5,364,304,2,0,10,2750000
1996,6,29,36.321941,48.155657,12,37.200845,50.152722,29,286,278,3,2,22,5500000
1996,2,10,35.693817,51.404847,7,27.183156,56.283407,21,1279,836,3,2,10,12000000
1996,2,26,31.937206,51.650534,3,31.320258,48.680943,11,440,382,0,0,8.28,4100000
1996,5,24,36.673452,52.759593,19,37.954023,48.906742,29,448,457,2,0,10,4400000
1996,3,16,35.221624,52.343406,13,32.674187,51.658122,3,471,290,1,6,4,4000000
1996,1,26,39.388727,44.388327,1,35.705017,51.399398,7,899,603,3,8,22.48,15490000
1996,2,24,31.817374,49.861269,11,32.66744,51.665114,3,337,315,3,3,20.86,3571000
1996,6,26,32.670511,51.663648,3,34.318863,47.079936,26,566,443,2,0,10,5027000
1996,6,18,29.784011,52.711813,15,28.982641,50.830258,6,323,270,2,8,8,4000000
1996,5,15,38.25107,48.29928,2,37.715819,48.317317,2,76,71,1,6,2.5,1400000
1996,4,28,35.701527,51.397457,7,29.438783,55.670729,25,970,617,1,6,2.5,7571000
1996,6,15,37.482604,57.336733,10,37.103049,58.50602,9,127,97,1,6,2,1110000
1996,5,17,35.723349,50.362093,4,35.665757,50.98123,7,59,56,1,1,2.8,1550000
1996,2,31,36.00207,59.595798,9,36.291377,59.612003,9,51,47,1,5,1.5,880000
1996,5,31,37.104782,58.51715,9,36.652742,51.492593,19,743,612,2,0,5,5300000
1996,2,23,36.842994,54.430703,28,35.707392,51.405392,7,410,352,2,8,6,7400000
1996,6,25,35.81777,51.006784,4,35.5253,46.181703,24,632,487,3,7,22,15000000
1996,4,27,36.826161,49.431689,29,38.072124,46.291756,0,427,328,1,8,0.62,1300000
1996,3,2,38.076498,46.289822,0,34.093862,49.685016,20,744,504,2,0,5,6200000
1996,5,25,31.192892,51.724534,3,35.805863,51.00971,4,687,446,2,0,10,4573000
1996,5,15,32.664551,51.660562,3,37.282122,49.582866,29,642,462,2,0,9.75,7031000
1996,1,19,37.991864,46.469419,0,36.302111,59.599306,9,1503,973,1,1,2.5,7000000
1996,5,30,35.805631,51.009692,4,37.942515,47.536172,0,610,385,2,8,8,5800000
1996,5,21,27.329636,53.176151,15,29.604351,52.540797,15,384,317,1,6,3.31,1700000
1996,3,22,38.556379,44.959644,1,32.668109,51.669461,3,1060,722,1,1,5.5,6488000
1996,3,21,34.318733,47.079541,26,36.572525,53.058045,19,769,577,0,0,15,10700000
1996,6,23,38.544678,44.955049,1,38.52027,45.634847,0,90,89,0,3,15,3539000
1996,3,25,27.472807,52.611794,6,35.702587,51.395419,7,1288,898,3,4,22,18000000
1996,1,18,34.144971,50.567118,20,32.668128,51.663626,3,200,142,1,5,2,1120000
1996,1,1,27.667135,52.660207,15,35.695955,51.401866,7,1240,864,2,0,10,7390000
1996,1,30,34.48034,50.45766,17,31.889995,54.369865,30,538,344,1,6,3.5,4500000
1996,1,17,38.075775,46.289152,0,38.075775,46.289152,0,0,0,1,3,2,650000
1996,1,26,32.249146,54.02215,30,36.296069,59.600831,9,921,637,3,7,22,13100000
1996,5,26,35.704109,51.406273,7,37.458286,54.71308,28,488,401,3,2,22,8500000
1996,1,28,29.613239,52.542812,15,36.29714,59.605948,9,1357,946,0,0,15,8040000
1996,1,17,34.644161,50.885787,17,36.302133,59.602288,9,959,621,2,0,6,7200000
1996,5,26,37.092114,55.166366,28,36.413653,54.967786,13,126,130,0,0,15,2600000
1996,3,29,36.467853,52.863325,19,35.696102,51.400916,7,253,224,0,0,15,4800000
1996,6,18,29.20012,52.693199,15,34.327439,47.071178,26,1076,800,1,6,3.38,5168000
1996,3,27,34.19643,48.371363,22,35.702867,51.402373,7,423,299,0,3,14,4745000
1996,3,14,34.784938,47.598026,26,34.325031,47.075917,26,95,85,1,6,3,994000
1996,2,6,35.697445,51.399693,7,31.322047,48.682295,11,826,583,1,5,2.25,4400000
1996,6,5,36.217459,57.683781,9,32.664245,51.67179,3,919,617,1,6,2,3660000
1996,5,9,35.447627,51.571508,7,26.764359,55.892122,21,1370,940,1,6,2.5,5000000
1996,6,16,35.659535,51.0584,7,32.676237,51.66835,3,410,281,1,5,0.5,2500000
1996,2,19,31.282275,49.595534,11,29.605742,52.536161,15,432,367,2,0,2,2300000
1996,1,10,36.280407,50.006663,16,36.280407,50.006663,16,0,0,3,4,24.5,2681000
1996,3,3,28.963331,50.837887,6,35.695663,51.396226,7,1046,765,3,2,24.07,25309000
1996,1,27,32.610505,51.578098,3,27.184732,56.279073,21,934,647,3,2,22,11911000
1996,2,10,32.858812,53.085776,3,29.611567,52.543072,15,559,397,3,2,25,6304000
1996,5,12,39.3867,44.393181,1,33.987319,51.441135,3,1044,724,3,7,20.17,12100000
1996,2,10,29.611647,52.532068,15,35.694983,51.402324,7,931,620,1,5,2.25,3355000
1996,2,28,35.341152,52.073291,13,36.214839,58.798702,9,689,441,1,5,2.12,2078000
1996,2,12,30.260793,55.088825,25,27.18211,56.279679,21,430,305,3,4,22,10000000
1996,3,13,30.585886,50.234565,11,36.277636,50.001163,16,1015,737,2,0,9.9,8800000
1996,4,24,35.6961,51.399596,7,35.740775,51.90066,7,57,62,2,0,10,3460000
1996,3,24,36.278003,50.000629,16,33.987219,51.442741,3,343,248,0,0,10,5463000
1996,4,21,35.386873,49.035746,22,36.205041,49.190735,12,136,125,3,3,22.33,3330000
1996,1,23,32.672635,51.662056,3,36.281493,50.00525,16,471,325,2,0,10,5800000
1996,5,28,30.245005,57.069339,25,30.808047,56.573201,25,95,77,3,3,25,2500000
1996,2,10,36.297494,59.605923,9,36.297494,59.605923,9,0,0,3,3,25,4646000
1996,5,24,30.052306,54.367496,30,27.210569,60.685942,14,845,556,1,6,3,2632000
1996,1,3,27.219418,55.560885,21,35.705488,51.406005,7,1348,876,2,0,10.5,12188000
1996,2,25,36.570777,53.060772,19,35.707473,51.400801,7,277,243,1,6,4,2600000
1996,3,16,32.671237,51.661929,3,38.07632,46.286182,0,899,605,1,5,2.5,6006000
1996,2,2,31.48229,48.439548,11,29.605121,52.534296,15,566,466,2,0,10,4000000
1996,3,28,33.984773,50.691865,20,33.98295,51.44783,3,82,77,2,0,10,3000000
1996,4,1,36.218379,57.683913,9,35.46779,53.209957,13,483,323,1,6,3,2250000
1996,5,9,34.79753,46.494857,26,34.323887,47.079402,26,90,83,1,6,3.5,1222000
1996,2,6,35.520776,51.355678,7,27.187638,56.27955,21,1262,815,3,2,2.2,9800000
1996,3,22,29.026368,54.252684,15,29.603879,52.538501,15,211,162,1,6,4,1000000
1996,6,24,34.109148,46.520303,26,36.697846,45.142814,1,563,518,0,0,5,4500000
1996,2,10,35.702682,51.40062,7,30.244833,57.06882,25,985,621,1,5,2.5,3700000
1996,2,20,29.194615,52.689642,15,27.183395,56.277049,21,534,388,2,0,3,5000000
1996,2,26,34.802139,48.521301,22,25.289945,60.653787,14,1963,1251,3,7,15,21500000
1996,2,21,33.906636,50.453411,20,35.693965,51.398061,7,281,208,1,6,2.75,3278000
1996,5,30,35.934577,50.813138,4,33.991007,51.441429,3,310,213,3,7,20,5000000
1996,6,20,35.02179,50.352584,20,32.37291,48.401086,11,560,396,0,0,10,6940000
1996,3,10,36.422723,54.960391,13,36.286856,50.011798,16,554,389,1,8,2.5,2880000
1996,5,10,38.077686,46.282376,0,36.64611,59.124666,9,1477,985,1,6,2,8600000
1996,2,12,28.664506,57.743074,25,36.300127,59.611826,9,1150,805,2,0,10,6770000
1996,3,25,34.635948,50.882083,17,38.073344,46.290521,0,663,463,2,0,10,3500000
1996,6,20,34.77808,47.600975,26,36.565524,53.055961,19,695,519,2,0,10,2600000
1996,2,6,36.572603,53.055883,19,29.600646,52.542509,15,1199,829,1,6,4,6000000
1996,4,14,35.702471,51.407456,7,31.509379,50.826798,23,655,441,1,8,3.2,3500000
1996,1,10,29.615386,51.657361,15,36.563003,53.056115,19,1175,875,1,6,3,10500000
1996,3,16,35.9579,50.686447,4,35.697783,51.407768,7,78,75,3,2,20,3400000
1996,6,12,35.81292,51.005046,4,36.296465,59.612398,9,942,634,2,8,8.44,6786000
1996,2,3,37.477265,49.372761,29,29.603642,52.538934,15,1196,851,3,2,24.29,21000000
1996,6,27,32.800456,51.697204,3,29.876617,52.810572,15,453,318,1,5,2,1770000
1996,1,26,27.180443,56.282749,21,35.696663,51.40378,7,1286,834,3,2,19.12,26247000
1996,1,19,35.02664,50.363484,20,33.98061,51.446902,3,184,141,3,7,15,4269000
1996,3,22,35.335223,48.369597,22,36.276842,50.000222,16,252,199,1,8,4,1620000
1996,2,4,35.69825,51.4012,7,29.61305,52.538374,15,931,614,3,7,17.8,12240000
1996,4,17,37.003385,46.055289,1,35.523783,46.180398,24,236,255,3,3,25,9500000
1996,2,18,34.644028,50.87581,17,35.697791,51.406176,7,149,115,2,0,8,2650000
1996,4,27,27.478174,52.603432,6,27.212969,53.030406,21,59,55,1,6,2,700000
1996,4,31,34.798438,48.521062,22,35.7512,49.278259,16,150,128,1,6,3,1700000
1996,3,9,33.985049,50.690758,20,36.294383,59.606355,9,1065,687,3,7,24,14000000
1996,4,19,32.248913,54.020662,30,35.953444,50.611316,4,653,417,2,0,10,7670000
1996,1,21,35.164263,47.796862,24,29.611112,52.543423,15,1088,734,3,3,22,5711000
1996,4,25,32.804271,51.694609,3,31.417044,51.567353,3,183,144,2,8,0.5,1850000
1996,2,10,35.703691,51.402628,7,38.080237,46.292608,0,625,405,1,6,2.79,3977000
1996,4,20,35.30426,50.500623,20,35.30426,50.500623,20,0,0,3,2,20,2300000
1996,6,6,32.253854,51.43033,3,31.96918,51.287038,23,45,39,3,2,23.39,3803000
1996,6,5,36.721903,46.181285,1,36.777857,46.516468,1,78,76,2,0,10.3,2120000
1996,6,19,36.549318,52.682415,19,35.023803,50.360117,20,348,308,1,1,5.06,4200000
1996,5,11,36.069384,49.69073,16,35.701129,51.399873,7,197,147,1,6,3.14,1857000
1996,4,4,34.642283,50.884175,17,35.025155,50.354122,20,77,76,1,6,4,1500000
1996,4,19,36.072234,49.691044,16,34.318311,47.070998,26,380,304,1,8,3,3350000
1996,6,22,33.984743,50.690595,20,34.554594,48.442957,22,309,227,1,6,4,2350000
1996,2,27,35.703934,51.407289,7,31.886841,54.364374,30,625,404,2,0,7.86,4964000
1996,4,13,35.720005,50.362672,4,37.275412,49.582321,29,258,210,1,5,3,2675000
1996,2,16,37.751999,45.978669,0,35.700369,51.405614,7,676,442,2,0,10,4640000
1996,1,20,36.297494,59.605923,9,36.297494,59.605923,9,0,0,1,5,1,900000
1996,3,28,35.695906,51.402759,7,30.236445,57.064801,25,985,621,0,8,15,7500000
1996,5,9,35.300737,50.506225,20,35.490319,51.088329,7,63,54,0,3,15,2093000
1996,4,10,34.318228,47.066989,26,36.648495,53.292434,19,799,604,2,0,10,7430000
1996,5,4,28.203292,61.308415,14,27.608142,62.720445,14,253,206,3,2,25,6520000
1996,2,18,27.180426,56.281737,21,31.883747,54.367563,30,665,448,3,2,19.74,19017000
1996,6,6,36.297206,59.601641,9,36.55864,58.57983,9,203,159,3,7,16,3081000
1996,2,31,29.603224,52.532868,15,36.299449,59.607814,9,1357,946,1,8,2,12500000
1996,3,7,36.673684,52.564667,19,35.6988,51.401574,7,222,230,2,0,10.5,5850000
1996,2,2,27.175726,56.272221,21,34.093107,49.684949,20,1288,838,3,2,24.58,31725000
1996,4,20,35.69728,51.407154,7,36.560601,58.587656,9,775,556,2,0,2.67,5000000
1996,4,19,35.927846,50.824679,4,29.259951,51.210896,6,1046,766,2,0,10,8300000
1996,2,28,38.246572,48.29197,2,35.699199,51.408276,7,589,418,1,5,3.5,3400000
1996,2,28,37.947501,46.055282,0,36.278944,50.008002,16,495,311,2,0,10,4130000
1996,1,28,35.477837,51.677415,7,33.987188,51.447353,3,240,182,1,1,2,1320000
1996,2,11,32.667825,51.660009,3,31.891964,54.359149,30,320,225,1,6,2,1913000
1996,3,11,32.386012,51.51856,3,31.326292,48.674622,11,464,401,3,4,22,4940000
1996,3,24,36.471084,52.355331,19,32.668318,51.668151,3,622,458,1,6,3,5000000
1996,3,29,31.487566,48.873049,11,32.667412,51.668311,3,531,459,2,0,5,6300000
1996,2,28,29.618384,51.654974,15,29.605954,52.538291,15,134,124,2,3,10,1780000
1996,6,25,34.796803,48.51925,22,35.703287,51.401223,7,323,226,2,0,3,3200000
1996,3,9,35.698296,51.403574,7,36.566244,53.060979,19,275,242,3,4,20,7600000
1996,4,7,32.671211,51.66663,3,33.643493,50.076835,20,209,168,1,6,4.5,2378000
1996,5,25,35.694391,51.405492,7,27.180326,56.282585,21,1279,836,1,6,2.5,8691000
1996,3,24,36.838916,53.319691,19,35.701085,51.406123,7,325,291,0,0,8.95,7650000
1996,1,20,35.310108,50.495456,20,35.706508,51.404969,7,109,93,1,6,2.75,1645000
1996,6,13,25.293043,60.646581,14,35.697261,51.401801,7,1813,1169,0,0,8.77,12500000
1996,2,5,29.484405,51.249144,6,35.704537,51.400891,7,969,711,2,0,9.82,8647000
1996,6,22,35.54579,59.189314,9,36.298809,59.608502,9,124,92,1,6,2,1130000
1996,3,26,30.08058,53.13563,15,34.095542,49.687968,20,649,464,2,0,10,4030000
1996,4,28,37.012597,54.462257,28,36.216404,58.793107,9,503,379,0,0,15,5700000
1996,2,23,35.700617,51.401375,7,35.700617,51.401375,7,0,0,3,3,15,2000000
1996,1,30,31.324171,48.680635,11,29.610577,52.542125,15,530,436,3,3,25,13500000
1996,6,27,36.840105,54.42812,28,37.242311,55.186276,28,95,87,2,0,10,1850000
1996,3,11,36.886743,54.072948,28,36.561984,53.054067,19,113,96,3,2,20,3120000
1996,3,20,38.078065,46.290718,0,31.326109,48.685192,11,1143,835,0,0,8,10500000
1996,6,7,37.479335,49.367865,29,36.65471,51.421913,19,237,272,3,2,20,6600000
1996,2,9,39.392898,44.392658,1,35.698065,51.407537,7,899,603,3,8,22.61,15200000
1996,6,13,37.845443,45.970716,0,36.695589,52.652086,19,888,649,0,0,15,8060000
1996,5,16,32.319065,50.853457,23,31.825309,49.864194,11,289,268,1,6,2,2500000
1996,6,15,34.505372,47.955274,26,35.385329,49.033644,22,171,139,0,3,15,2100000
1996,2,30,35.700841,51.398156,7,38.074539,46.285225,0,625,405,1,5,3,3000000
1996,6,22,32.803559,51.696301,3,32.461469,48.354708,11,571,421,2,3,10,3805000
1996,4,11,39.433676,48.101431,2,37.552535,45.072897,1,466,411,1,6,3,3500000
1996,5,31,31.885082,54.359975,30,27.823644,52.320329,6,717,526,2,0,10,5000000
1996,6,22,35.580276,53.394258,13,34.499821,49.678277,20,418,285,3,4,22,4000000
1996,6,11,28.942697,53.654315,15,29.607292,52.541845,15,155,124,1,6,1,1170000
1996,4,16,32.608672,51.559876,3,31.820822,49.860712,11,324,296,1,6,3,2180000
1996,6,28,37.278179,49.580101,29,35.706351,51.407579,7,331,254,0,0,15,6000000
1996,3,29,37.55375,56.917662,10,35.704579,51.398477,7,690,486,1,6,3,2610000
1996,3,6,36.476174,52.345298,19,35.698461,51.405346,7,183,197,1,6,3,3600000
1996,2,21,30.613833,53.196802,15,32.677046,51.661392,3,305,211,2,3,10,1470000
1996,3,5,36.837247,54.427585,28,33.988666,51.444759,3,693,494,1,6,3.2,4500000
1996,6,30,35.915694,47.013207,24,37.285226,49.578932,29,402,364,0,0,15,2875000
1996,2,24,32.664315,51.667444,3,33.990661,51.443289,3,208,140,3,2,22,5171000
1996,1,14,36.46673,52.353393,19,36.302306,59.610669,9,807,582,3,8,20,9320000
1996,3,23,37.239777,55.185564,28,35.704817,51.396168,7,503,426,1,6,3,2950000
1996,5,26,37.433023,47.70584,0,35.816689,51.013319,4,428,281,1,6,2,2200000
1996,4,4,32.322686,50.853385,23,27.622235,52.476088,6,762,612,3,2,24,5000000
1996,5,22,28.753714,54.54649,15,29.879033,52.8113,15,303,231,3,3,23.88,5500000
1996,3,21,34.63558,50.877002,17,34.317971,47.071663,26,433,330,3,7,22,5500000
1996,1,28,34.183716,48.373798,22,35.704599,51.396195,7,423,299,1,6,3,3000000
1996,4,31,35.258892,58.280803,9,36.302136,59.60261,9,262,194,1,6,1.5,1670000
1996,2,12,37.995238,46.470008,0,35.696153,51.400444,7,603,385,1,1,5.5,3410000
1996,6,25,35.26157,57.973948,9,34.354702,58.683099,9,145,101,3,4,8,4450000
1996,6,29,34.63536,50.877956,17,36.572611,53.057077,19,415,333,2,0,10,5000000
1996,5,5,36.477026,52.343485,19,36.565639,53.052152,19,71,69,2,8,8,1775000
1996,4,29,29.851969,51.576791,15,30.327758,50.899264,27,129,114,1,8,1.6,1910000
1996,6,14,31.890971,54.359943,30,34.587628,50.915127,17,477,309,2,0,10,2520000
1996,1,19,32.677478,51.667583,3,29.602897,52.533507,15,487,341,0,0,15,5909000
1996,4,27,35.719292,50.372728,4,35.581846,53.387393,13,336,250,1,1,3,3000000
1996,4,29,32.453666,48.345159,11,35.549982,51.227032,7,649,460,2,0,10,4767000
1996,6,1,35.600227,53.109983,13,36.663269,51.421777,19,294,268,0,0,15,3600000
1996,5,17,34.804852,46.490297,26,35.694021,51.405372,7,581,424,1,6,1.5,2600000
1996,4,22,32.028381,54.112303,30,35.707186,51.404603,7,603,383,1,5,4,4020000
1996,2,9,34.393742,60.251064,9,32.672788,51.664675,3,1074,762,3,2,23.81,6500000
1996,6,3,36.4764,52.344604,19,36.697445,53.546256,19,122,112,1,6,3,2300000
1996,3,15,28.043194,52.506,15,27.177523,56.275272,21,465,359,2,3,10.1,2200000
1996,2,13,38.175708,45.698127,0,35.69958,51.396043,7,694,447,3,7,22,8750000
1996,2,26,32.552927,51.501301,3,35.700818,51.404094,7,469,305,2,0,10,5300000
1996,5,26,35.740047,51.908633,7,36.465414,52.346483,19,128,140,1,8,2.5,2400000
1996,5,11,35.582797,53.390585,13,36.70436,45.139535,1,968,711,3,4,22,6160000
1996,3,3,36.126685,59.005032,9,35.699633,51.397917,7,789,529,1,5,1.33,2367000
1996,3,28,32.574147,51.455752,3,36.560292,53.058944,19,734,518,2,5,10,4370000
1996,6,19,35.278142,59.222416,9,36.293556,59.609999,9,160,123,2,3,10,2300000
1996,6,10,37.422198,47.70717,0,35.701051,51.395795,7,467,316,1,6,3,2500000
1996,3,29,32.67054,51.670803,3,29.610712,52.53652,15,487,341,0,0,15,3830000
1996,3,20,32.617683,51.553702,3,33.988277,51.448268,3,212,152,3,2,20,4000000
1996,6,10,27.893014,53.438646,15,28.494093,53.552901,15,166,140,2,0,10.5,2300000
1996,4,20,36.239903,53.546782,19,31.01334,55.567137,25,853,593,0,0,15,4000000
1996,6,16,39.642141,47.918358,2,35.812069,51.006968,4,756,549,3,4,8.69,11000000
1996,2,22,37.277981,49.577925,29,38.077648,46.282873,0,494,391,3,2,21.29,9600000
1996,5,25,29.610214,52.531646,15,30.05615,50.163612,6,362,306,1,5,2.5,2280000
1996,2,27,26.775254,55.89016,21,35.705913,51.408317,7,1381,933,1,5,1,10000000
1996,2,12,36.206426,57.686116,9,36.204816,58.797594,9,114,82,2,0,10.27,2000000
1996,2,4,38.187975,45.568739,0,38.071641,46.2884,0,83,77,0,3,14,1690000
1996,4,1,32.337457,51.503482,3,32.327566,50.844228,23,83,73,3,2,17.1,3995000
1996,3,11,32.375288,48.403367,11,27.1756,56.275202,21,1203,921,3,2,22,13000000
1996,2,21,34.643156,50.884606,17,27.185432,56.272029,21,1144,750,0,1,2,9200000
1996,1,15,36.13641,59.004282,9,31.316167,48.672652,11,1528,1009,0,8,14,9750000
1996,6,18,32.664812,51.670022,3,27.179523,56.27247,21,942,662,3,7,22.13,9356000
1996,6,25,32.825532,51.774317,3,34.330631,47.06697,26,578,454,0,0,15,4950000
1996,3,2,37.471506,47.047313,0,35.694369,51.40152,7,523,337,3,2,23,7000000
1996,3,10,35.657592,51.053104,7,36.274542,50.007935,16,126,108,1,5,2,2000000
1996,6,1,38.243901,48.296936,2,36.595714,52.670912,19,588,593,3,4,22,8800000
1996,5,31,27.178556,56.281698,21,37.422067,49.505395,29,1582,1086,3,2,23.92,32650000
1996,3,28,29.60291,52.540165,15,31.32036,48.683438,11,529,436,2,8,8.33,4570000
1996,3,27,30.07662,53.139814,15,32.67124,51.670026,3,376,263,1,8,2,2000000
1996,5,9,35.279459,59.219521,9,32.674183,51.665794,3,991,676,2,0,5,5000000
1996,5,9,34.449595,47.029504,26,32.583815,51.451384,3,551,436,3,2,10,6000000
1996,1,30,34.29879,48.819311,22,34.323323,47.068995,26,195,167,0,3,14.33,1900000
1996,5,28,34.32478,47.075417,26,37.47072,57.335307,10,1229,843,3,2,22,15000000
1996,5,24,36.284626,52.875687,19,35.697846,51.396322,7,232,202,1,5,3,2325000
1996,5,18,33.644256,48.551321,18,33.896069,48.752713,18,61,60,0,0,14.95,1542000
1996,6,21,32.858054,53.083187,3,36.673955,48.476347,12,684,462,3,3,24.5,6378000
1996,4,9,36.550594,47.614494,12,36.664548,48.489116,12,96,102,2,3,10,2000000
1996,5,14,36.295574,52.877035,19,32.675466,51.663328,3,672,462,2,0,10,5540000
1996,3,21,35.713456,53.353578,13,35.706278,51.399903,7,237,184,1,5,3,2500000
1996,2,23,35.704073,51.405429,7,36.284904,50.00972,16,150,123,3,7,2.3,3800000
1996,1,17,30.403129,55.999155,25,35.703301,51.397902,7,871,558,3,7,16,11000000
1996,6,12,35.696056,51.40238,7,32.666517,51.670806,3,448,288,3,4,22,7600000
1996,5,21,38.069513,46.292269,0,38.251557,48.303097,2,219,200,1,5,2.5,2560000
1996,1,26,34.294586,48.824758,22,31.892441,54.368646,30,727,479,3,2,24.37,6000000
1996,6,5,32.870451,59.219009,8,33.725186,59.184993,8,108,87,1,5,2.5,1520000
1996,4,18,34.095634,49.691334,20,34.095634,49.691334,20,0,0,3,4,20,4010000
1996,5,31,35.166693,47.796015,24,29.608315,52.530724,15,1088,734,0,0,12.5,12948000
1996,4,24,29.6099,52.542933,15,30.049192,52.121656,15,72,77,0,0,15,1620000
1996,2,4,31.885945,54.357396,30,27.174756,56.270523,21,659,453,3,4,23.92,9478000
1996,4,8,37.285648,49.590528,29,32.674833,51.660222,3,642,460,3,4,22,10450000
1996,4,16,29.497067,60.843777,14,32.666992,51.666813,3,1182,767,2,0,10,7150000
1996,4,11,35.220424,52.337379,13,37.391425,57.927025,10,705,486,1,6,3,2050000
1996,2,14,29.610845,52.532947,15,35.703719,51.403009,7,931,620,1,8,2.2,2450000
1996,1,26,37.994737,46.481902,0,34.802406,48.512696,22,538,387,3,8,20,11710000
1996,2,19,29.625043,51.652522,15,34.793503,48.511782,22,913,717,1,8,4,4700000
1996,6,23,31.316863,48.67486,11,35.706324,51.400475,7,820,589,2,0,10,10850000
1996,6,22,27.479028,52.613765,6,31.972467,51.297194,23,718,584,3,7,22,14500000
1996,2,28,32.248992,54.012855,30,38.079036,46.295723,0,1099,723,0,0,15,12000000
1996,6,4,36.275526,50.001763,16,35.721849,50.371068,4,88,75,0,0,15,2900000
1996,6,18,37.55182,45.071089,1,35.704978,51.394949,7,766,511,1,5,2.75,4318000
1996,5,21,37.952055,46.581449,0,37.847723,46.834497,0,30,26,1,8,2,1000000
1996,5,25,33.697019,52.01118,3,31.891405,54.370848,30,318,218,2,0,7,1870000
1996,2,9,29.304992,51.193683,6,29.601881,52.544514,15,228,212,0,0,15,2300000
1996,1,24,37.399701,57.925668,10,35.704086,51.402797,7,787,577,3,7,25,9500000
1996,2,26,27.278963,58.270593,25,29.604999,52.544231,15,813,595,2,0,10,10000000
1996,3,1,36.673592,52.76203,19,35.705481,51.40356,7,234,245,1,8,3,2500000
1996,6,22,35.470048,51.682173,7,33.992636,51.444387,3,240,182,3,2,22,4450000
1996,6,28,30.438144,48.180536,11,30.500715,48.045443,11,16,19,1,8,4,1000000
1996,5,7,35.705804,51.408271,7,35.950919,50.611558,4,86,80,1,5,3.5,2500000
1996,1,7,27.179572,56.27917,21,31.885683,54.360641,30,665,448,3,2,17,18300000
1996,3,31,33.083842,51.47653,3,31.884351,54.361067,30,376,256,1,6,2.5,2202000
1996,1,22,35.22159,52.337982,13,36.292721,59.609558,9,796,518,1,6,3,2400000
